,Unnamed: 0,Current adoption %,Current adoption Mha,% new allocation,Total % allocated,New Mha in Solution,FileName,TemporalType,Land/Ocean,Directory
21,Oceans Blank Solution 14,0.0,0.0,0.0,0.0,0.0,DEZ5_Bathypelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ5_Bathypelagic_EEZ.csv
22,Saltmartshes (placeholder,0.0,0.0,0.0,0.0,0.0,DEZ5_Bathypelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ5_Bathypelagic_EEZ.csv
23,Seagrasses (placeholder),0.0,0.0,0.0,0.0,0.0,DEZ5_Bathypelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ5_Bathypelagic_EEZ.csv
24,Inaccessible due to ice,0.0,0.0,0.0,0.0,0.0,DEZ5_Bathypelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ5_Bathypelagic_EEZ.csv
0,Ocean Protection,0.1,347.33103777300005,0.89,0.99,3438.5772739527,DEZ1_Epipelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ1_Epipelagic_EEZ.csv
1,Marine Permaculture Arrays,0.0,0.0,0.0,0.0,0.0,DEZ1_Epipelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ1_Epipelagic_EEZ.csv
2,Marine Farms,0.0,0.0,0.0,0.0,0.0,DEZ1_Epipelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ1_Epipelagic_EEZ.csv
3,Management of Coastal Pump,0.0,0.0,0.0,0.0,0.0,DEZ1_Epipelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ1_Epipelagic_EEZ.csv
4,Managed Grazing,0.0,0.0,0.0,0.0,0.0,DEZ1_Epipelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ1_Epipelagic_EEZ.csv
5,OTEC,0.0,0.0,0.0,0.0,0.0,DEZ1_Epipelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ1_Epipelagic_EEZ.csv
6,Ocean Plastic Recovery,0.0,0.0,0.0,0.0,0.0,DEZ1_Epipelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ1_Epipelagic_EEZ.csv
7,Fish production of CaCO3,0.0,0.0,0.0,0.0,0.0,DEZ1_Epipelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ1_Epipelagic_EEZ.csv
8,Limiting bottom trawling,0.0,0.0,0.0075,0.0075,26.049827832975,DEZ1_Epipelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ1_Epipelagic_EEZ.csv
9,Oceans Blank Solution 2,0.0,0.0,0.0,0.0,0.0,DEZ1_Epipelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ1_Epipelagic_EEZ.csv
10,Oceans Blank Solution 3,0.0,0.0,0.0,0.0,0.0,DEZ1_Epipelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ1_Epipelagic_EEZ.csv
11,Oceans Blank Solution 4,0.0,0.0,0.0,0.0,0.0,DEZ1_Epipelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ1_Epipelagic_EEZ.csv
12,Oceans Blank Solution 5,0.0,0.0,0.0,0.0,0.0,DEZ1_Epipelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ1_Epipelagic_EEZ.csv
13,Oceans Blank Solution 6,0.0,0.0,0.0,0.0,0.0,DEZ1_Epipelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ1_Epipelagic_EEZ.csv
14,Oceans Blank Solution 7,0.0,0.0,0.0,0.0,0.0,DEZ1_Epipelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ1_Epipelagic_EEZ.csv
15,Oceans Blank Solution 8,0.0,0.0,0.0,0.0,0.0,DEZ1_Epipelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ1_Epipelagic_EEZ.csv
16,Oceans Blank Solution 9,0.0,0.0,0.0,0.0,0.0,DEZ1_Epipelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ1_Epipelagic_EEZ.csv
17,Oceans Blank Solution 10,0.0,0.0,0.0,0.0,0.0,DEZ1_Epipelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ1_Epipelagic_EEZ.csv
18,Oceans Blank Solution 11,0.0,0.0,0.0,0.0,0.0,DEZ1_Epipelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ1_Epipelagic_EEZ.csv
19,Oceans Blank Solution 12,0.0,0.0,0.0,0.0,0.0,DEZ1_Epipelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ1_Epipelagic_EEZ.csv
20,Oceans Blank Solution 13,0.0,0.0,0.0,0.0,0.0,DEZ1_Epipelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ1_Epipelagic_EEZ.csv
21,Oceans Blank Solution 14,0.0,0.0,0.0,0.0,0.0,DEZ1_Epipelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ1_Epipelagic_EEZ.csv
22,Saltmartshes (placeholder,0.0,0.0,0.0,0.0,0.0,DEZ1_Epipelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ1_Epipelagic_EEZ.csv
23,Seagrasses (placeholder),0.0,0.0,0.0,0.0,0.0,DEZ1_Epipelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ1_Epipelagic_EEZ.csv
24,Inaccessible due to ice,0.0,0.0,0.0,0.0,0.0,DEZ1_Epipelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ1_Epipelagic_EEZ.csv
0,Ocean Protection,0.0,0.0,0.0,0.0,0.0,DEZ4_Mesopelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ4_Mesopelagic_ABNJ.csv
1,Marine Permaculture Arrays,0.0,0.0,0.0,0.0,0.0,DEZ4_Mesopelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ4_Mesopelagic_ABNJ.csv
2,Marine Farms,0.0,0.0,0.0,0.0,0.0,DEZ4_Mesopelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ4_Mesopelagic_ABNJ.csv
3,Management of Coastal Pump,0.0,0.0,0.0,0.0,0.0,DEZ4_Mesopelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ4_Mesopelagic_ABNJ.csv
4,Managed Grazing,0.0,0.0,0.0,0.0,0.0,DEZ4_Mesopelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ4_Mesopelagic_ABNJ.csv
5,OTEC,0.0,0.0,0.0,0.0,0.0,DEZ4_Mesopelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ4_Mesopelagic_ABNJ.csv
6,Ocean Plastic Recovery,0.0,0.0,0.0,0.0,0.0,DEZ4_Mesopelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ4_Mesopelagic_ABNJ.csv
7,Fish production of CaCO3,0.0,0.0,0.0,0.0,0.0,DEZ4_Mesopelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ4_Mesopelagic_ABNJ.csv
8,Limiting bottom trawling,0.0,0.0,0.0,0.0,0.0,DEZ4_Mesopelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ4_Mesopelagic_ABNJ.csv
9,Oceans Blank Solution 2,0.0,0.0,0.0,0.0,0.0,DEZ4_Mesopelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ4_Mesopelagic_ABNJ.csv
10,Oceans Blank Solution 3,0.0,0.0,0.0,0.0,0.0,DEZ4_Mesopelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ4_Mesopelagic_ABNJ.csv
11,Oceans Blank Solution 4,0.0,0.0,0.0,0.0,0.0,DEZ4_Mesopelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ4_Mesopelagic_ABNJ.csv
12,Oceans Blank Solution 5,0.0,0.0,0.0,0.0,0.0,DEZ4_Mesopelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ4_Mesopelagic_ABNJ.csv
13,Oceans Blank Solution 6,0.0,0.0,0.0,0.0,0.0,DEZ4_Mesopelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ4_Mesopelagic_ABNJ.csv
14,Oceans Blank Solution 7,0.0,0.0,0.0,0.0,0.0,DEZ4_Mesopelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ4_Mesopelagic_ABNJ.csv
15,Oceans Blank Solution 8,0.0,0.0,0.0,0.0,0.0,DEZ4_Mesopelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ4_Mesopelagic_ABNJ.csv
16,Oceans Blank Solution 9,0.0,0.0,0.0,0.0,0.0,DEZ4_Mesopelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ4_Mesopelagic_ABNJ.csv
17,Oceans Blank Solution 10,0.0,0.0,0.0,0.0,0.0,DEZ4_Mesopelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ4_Mesopelagic_ABNJ.csv
18,Oceans Blank Solution 11,0.0,0.0,0.0,0.0,0.0,DEZ4_Mesopelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ4_Mesopelagic_ABNJ.csv
19,Oceans Blank Solution 12,0.0,0.0,0.0,0.0,0.0,DEZ4_Mesopelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ4_Mesopelagic_ABNJ.csv
20,Oceans Blank Solution 13,0.0,0.0,0.0,0.0,0.0,DEZ4_Mesopelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ4_Mesopelagic_ABNJ.csv
21,Oceans Blank Solution 14,0.0,0.0,0.0,0.0,0.0,DEZ4_Mesopelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ4_Mesopelagic_ABNJ.csv
22,Saltmartshes (placeholder,0.0,0.0,0.0,0.0,0.0,DEZ4_Mesopelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ4_Mesopelagic_ABNJ.csv
23,Seagrasses (placeholder),0.0,0.0,0.0,0.0,0.0,DEZ4_Mesopelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ4_Mesopelagic_ABNJ.csv
24,Inaccessible due to ice,0.0,0.0,0.0,0.0,0.0,DEZ4_Mesopelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ4_Mesopelagic_ABNJ.csv
0,Ocean Protection,0.0,0.0,0.0,0.0,0.0,DEZ3_Mesopelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ3_Mesopelagic_EEZ.csv
1,Marine Permaculture Arrays,0.0,0.0,0.0,0.0,0.0,DEZ3_Mesopelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ3_Mesopelagic_EEZ.csv
2,Marine Farms,0.0,0.0,0.0,0.0,0.0,DEZ3_Mesopelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ3_Mesopelagic_EEZ.csv
3,Management of Coastal Pump,0.0,0.0,0.0,0.0,0.0,DEZ3_Mesopelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ3_Mesopelagic_EEZ.csv
4,Managed Grazing,0.0,0.0,0.0,0.0,0.0,DEZ3_Mesopelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ3_Mesopelagic_EEZ.csv
5,OTEC,0.0,0.0,0.0,0.0,0.0,DEZ3_Mesopelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ3_Mesopelagic_EEZ.csv
6,Ocean Plastic Recovery,0.0,0.0,0.0,0.0,0.0,DEZ3_Mesopelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ3_Mesopelagic_EEZ.csv
7,Fish production of CaCO3,0.0,0.0,0.0,0.0,0.0,DEZ3_Mesopelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ3_Mesopelagic_EEZ.csv
8,Limiting bottom trawling,0.0,0.0,0.0,0.0,0.0,DEZ3_Mesopelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ3_Mesopelagic_EEZ.csv
9,Oceans Blank Solution 2,0.0,0.0,0.0,0.0,0.0,DEZ3_Mesopelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ3_Mesopelagic_EEZ.csv
10,Oceans Blank Solution 3,0.0,0.0,0.0,0.0,0.0,DEZ3_Mesopelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ3_Mesopelagic_EEZ.csv
11,Oceans Blank Solution 4,0.0,0.0,0.0,0.0,0.0,DEZ3_Mesopelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ3_Mesopelagic_EEZ.csv
12,Oceans Blank Solution 5,0.0,0.0,0.0,0.0,0.0,DEZ3_Mesopelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ3_Mesopelagic_EEZ.csv
13,Oceans Blank Solution 6,0.0,0.0,0.0,0.0,0.0,DEZ3_Mesopelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ3_Mesopelagic_EEZ.csv
14,Oceans Blank Solution 7,0.0,0.0,0.0,0.0,0.0,DEZ3_Mesopelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ3_Mesopelagic_EEZ.csv
15,Oceans Blank Solution 8,0.0,0.0,0.0,0.0,0.0,DEZ3_Mesopelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ3_Mesopelagic_EEZ.csv
16,Oceans Blank Solution 9,0.0,0.0,0.0,0.0,0.0,DEZ3_Mesopelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ3_Mesopelagic_EEZ.csv
17,Oceans Blank Solution 10,0.0,0.0,0.0,0.0,0.0,DEZ3_Mesopelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ3_Mesopelagic_EEZ.csv
18,Oceans Blank Solution 11,0.0,0.0,0.0,0.0,0.0,DEZ3_Mesopelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ3_Mesopelagic_EEZ.csv
19,Oceans Blank Solution 12,0.0,0.0,0.0,0.0,0.0,DEZ3_Mesopelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ3_Mesopelagic_EEZ.csv
20,Oceans Blank Solution 13,0.0,0.0,0.0,0.0,0.0,DEZ3_Mesopelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ3_Mesopelagic_EEZ.csv
21,Oceans Blank Solution 14,0.0,0.0,0.0,0.0,0.0,DEZ3_Mesopelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ3_Mesopelagic_EEZ.csv
22,Saltmartshes (placeholder,0.0,0.0,0.0,0.0,0.0,DEZ3_Mesopelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ3_Mesopelagic_EEZ.csv
23,Seagrasses (placeholder),0.0,0.0,0.0,0.0,0.0,DEZ3_Mesopelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ3_Mesopelagic_EEZ.csv
24,Inaccessible due to ice,0.0,0.0,0.0,0.0,0.0,DEZ3_Mesopelagic_EEZ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ3_Mesopelagic_EEZ.csv
0,Ocean Protection,0.0,0.0,0.0,0.0,0.0,DEZ6_Bathypelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ6_Bathypelagic_ABNJ.csv
1,Marine Permaculture Arrays,0.0,0.0,0.0,0.0,0.0,DEZ6_Bathypelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ6_Bathypelagic_ABNJ.csv
2,Marine Farms,0.0,0.0,0.0,0.0,0.0,DEZ6_Bathypelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ6_Bathypelagic_ABNJ.csv
3,Management of Coastal Pump,0.0,0.0,0.0,0.0,0.0,DEZ6_Bathypelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ6_Bathypelagic_ABNJ.csv
4,Managed Grazing,0.0,0.0,0.0,0.0,0.0,DEZ6_Bathypelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ6_Bathypelagic_ABNJ.csv
5,OTEC,0.0,0.0,0.0,0.0,0.0,DEZ6_Bathypelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ6_Bathypelagic_ABNJ.csv
6,Ocean Plastic Recovery,0.0,0.0,0.0,0.0,0.0,DEZ6_Bathypelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ6_Bathypelagic_ABNJ.csv
7,Fish production of CaCO3,0.0,0.0,0.0,0.0,0.0,DEZ6_Bathypelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ6_Bathypelagic_ABNJ.csv
8,Limiting bottom trawling,0.0,0.0,0.0,0.0,0.0,DEZ6_Bathypelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ6_Bathypelagic_ABNJ.csv
9,Oceans Blank Solution 2,0.0,0.0,0.0,0.0,0.0,DEZ6_Bathypelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ6_Bathypelagic_ABNJ.csv
10,Oceans Blank Solution 3,0.0,0.0,0.0,0.0,0.0,DEZ6_Bathypelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ6_Bathypelagic_ABNJ.csv
11,Oceans Blank Solution 4,0.0,0.0,0.0,0.0,0.0,DEZ6_Bathypelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ6_Bathypelagic_ABNJ.csv
12,Oceans Blank Solution 5,0.0,0.0,0.0,0.0,0.0,DEZ6_Bathypelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ6_Bathypelagic_ABNJ.csv
13,Oceans Blank Solution 6,0.0,0.0,0.0,0.0,0.0,DEZ6_Bathypelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ6_Bathypelagic_ABNJ.csv
14,Oceans Blank Solution 7,0.0,0.0,0.0,0.0,0.0,DEZ6_Bathypelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ6_Bathypelagic_ABNJ.csv
15,Oceans Blank Solution 8,0.0,0.0,0.0,0.0,0.0,DEZ6_Bathypelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ6_Bathypelagic_ABNJ.csv
16,Oceans Blank Solution 9,0.0,0.0,0.0,0.0,0.0,DEZ6_Bathypelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ6_Bathypelagic_ABNJ.csv
17,Oceans Blank Solution 10,0.0,0.0,0.0,0.0,0.0,DEZ6_Bathypelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ6_Bathypelagic_ABNJ.csv
18,Oceans Blank Solution 11,0.0,0.0,0.0,0.0,0.0,DEZ6_Bathypelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ6_Bathypelagic_ABNJ.csv
19,Oceans Blank Solution 12,0.0,0.0,0.0,0.0,0.0,DEZ6_Bathypelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ6_Bathypelagic_ABNJ.csv
20,Oceans Blank Solution 13,0.0,0.0,0.0,0.0,0.0,DEZ6_Bathypelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ6_Bathypelagic_ABNJ.csv
21,Oceans Blank Solution 14,0.0,0.0,0.0,0.0,0.0,DEZ6_Bathypelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ6_Bathypelagic_ABNJ.csv
22,Saltmartshes (placeholder,0.0,0.0,0.0,0.0,0.0,DEZ6_Bathypelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ6_Bathypelagic_ABNJ.csv
23,Seagrasses (placeholder),0.0,0.0,0.0,0.0,0.0,DEZ6_Bathypelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ6_Bathypelagic_ABNJ.csv
24,Inaccessible due to ice,0.0,0.0,0.0,0.0,0.0,DEZ6_Bathypelagic_ABNJ.csv,Slopes,ocean,drawdown-master/data/ocean/allocation/Slopes/DEZ6_Bathypelagic_ABNJ.csv
0,Ocean Protection,0.1,603.748125866,0.9,1.0,6037.48125866,DEZ2_Epipelagic_ABNJ.csv,Transition,ocean,drawdown-master/data/ocean/allocation/Transition/DEZ2_Epipelagic_ABNJ.csv
1,Marine Permaculture Arrays,0.0,0.0,0.0,0.0,0.0,DEZ2_Epipelagic_ABNJ.csv,Transition,ocean,drawdown-master/data/ocean/allocation/Transition/DEZ2_Epipelagic_ABNJ.csv
2,Marine Farms,0.0,0.0,0.0,0.0,0.0,DEZ2_Epipelagic_ABNJ.csv,Transition,ocean,drawdown-master/data/ocean/allocation/Transition/DEZ2_Epipelagic_ABNJ.csv
3,Management of Coastal Pump,0.0,0.0,0.0,0.0,0.0,DEZ2_Epipelagic_ABNJ.csv,Transition,ocean,drawdown-master/data/ocean/allocation/Transition/DEZ2_Epipelagic_ABNJ.csv
4,Managed Grazing,0.0,0.0,0.0,0.0,0.0,DEZ2_Epipelagic_ABNJ.csv,Transition,ocean,drawdown-master/data/ocean/allocation/Transition/DEZ2_Epipelagic_ABNJ.csv
5,OTEC,0.0,0.0,0.0,0.0,0.0,DEZ2_Epipelagic_ABNJ.csv,Transition,ocean,drawdown-master/data/ocean/allocation/Transition/DEZ2_Epipelagic_ABNJ.csv
6,Ocean Plastic Recovery,0.0,0.0,0.0,0.0,0.0,DEZ2_Epipelagic_ABNJ.csv,Transition,ocean,drawdown-master/data/ocean/allocation/Transition/DEZ2_Epipelagic_ABNJ.csv
7,Fish production of CaCO3,0.0,0.0,0.0,0.0,0.0,DEZ2_Epipelagic_ABNJ.csv,Transition,ocean,drawdown-master/data/ocean/allocation/Transition/DEZ2_Epipelagic_ABNJ.csv
8,Limiting bottom trawling,0.0,0.0,0.0,0.0,0.0,DEZ2_Epipelagic_ABNJ.csv,Transition,ocean,drawdown-master/data/ocean/allocation/Transition/DEZ2_Epipelagic_ABNJ.csv
9,Oceans Blank Solution 2,0.0,0.0,0.0,0.0,0.0,DEZ2_Epipelagic_ABNJ.csv,Transition,ocean,drawdown-master/data/ocean/allocation/Transition/DEZ2_Epipelagic_ABNJ.csv
10,Oceans Blank Solution 3,0.0,0.0,0.0,0.0,0.0,DEZ2_Epipelagic_ABNJ.csv,Transition,ocean,drawdown-master/data/ocean/allocation/Transition/DEZ2_Epipelagic_ABNJ.csv
11,Oceans Blank Solution 4,0.0,0.0,0.0,0.0,0.0,DEZ2_Epipelagic_ABNJ.csv,Transition,ocean,drawdown-master/data/ocean/allocation/Transition/DEZ2_Epipelagic_ABNJ.csv
12,Oceans Blank Solution 5,0.0,0.0,0.0,0.0,0.0,DEZ2_Epipelagic_ABNJ.csv,Transition,ocean,drawdown-master/data/ocean/allocation/Transition/DEZ2_Epipelagic_ABNJ.csv
13,Oceans Blank Solution 6,0.0,0.0,0.0,0.0,0.0,DEZ2_Epipelagic_ABNJ.csv,Transition,ocean,drawdown-master/data/ocean/allocation/Transition/DEZ2_Epipelagic_ABNJ.csv
14,Oceans Blank Solution 7,0.0,0.0,0.0,0.0,0.0,DEZ2_Epipelagic_ABNJ.csv,Transition,ocean,drawdown-master/data/ocean/allocation/Transition/DEZ2_Epipelagic_ABNJ.csv
15,Oceans Blank Solution 8,0.0,0.0,0.0,0.0,0.0,DEZ2_Epipelagic_ABNJ.csv,Transition,ocean,drawdown-master/data/ocean/allocation/Transition/DEZ2_Epipelagic_ABNJ.csv
16,Oceans Blank Solution 9,0.0,0.0,0.0,0.0,0.0,DEZ2_Epipelagic_ABNJ.csv,Transition,ocean,drawdown-master/data/ocean/allocation/Transition/DEZ2_Epipelagic_ABNJ.csv
17,Oceans Blank Solution 10,0.0,0.0,0.0,0.0,0.0,DEZ2_Epipelagic_ABNJ.csv,Transition,ocean,drawdown-master/data/ocean/allocation/Transition/DEZ2_Epipelagic_ABNJ.csv
18,Oceans Blank Solution 11,0.0,0.0,0.0,0.0,0.0,DEZ2_Epipelagic_ABNJ.csv,Transition,ocean,drawdown-master/data/ocean/allocation/Transition/DEZ2_Epipelagic_ABNJ.csv
19,Oceans Blank Solution 12,0.0,0.0,0.0,0.0,0.0,DEZ2_Epipelagic_ABNJ.csv,Transition,ocean,drawdown-master/data/ocean/allocation/Transition/DEZ2_Epipelagic_ABNJ.csv
20,Oceans Blank Solution 13,0.0,0.0,0.0,0.0,0.0,DEZ2_Epipelagic_ABNJ.csv,Transition,ocean,drawdown-master/data/ocean/allocation/Transition/DEZ2_Epipelagic_ABNJ.csv
21,Oceans Blank Solution 14,0.0,0.0,0.0,0.0,0.0,DEZ2_Epipelagic_ABNJ.csv,Transition,ocean,drawdown-master/data/ocean/allocation/Transition/DEZ2_Epipelagic_ABNJ.csv
22,Saltmartshes (placeholder,0.0,0.0,0.0,0.0,0.0,DEZ2_Epipelagic_ABNJ.csv,Transition,ocean,drawdown-master/data/ocean/allocation/Transition/DEZ2_Epipelagic_ABNJ.csv
